# L=4,N=4,U=1.0000,mu=1.0000,t=1.0000,eta=0.1599,beta=1.0000,tau_slice=0.0526,M=100000
# H_0/t              H_1/t                E/t                  N             
2.0                  -6.0                 -4.0                 3.9999999999999982  
2.0                  -6.0                 -4.0                 3.9999999999999982  
1.0                  -4.0                 -3.0                 3.9999999999999973  
1.0                  -4.0                 -3.0                 3.999999999999997   
1.0                  -4.0                 -3.0                 3.999999999999997   
1.0                  -4.0                 -3.0                 3.9999999999999973  
2.0                  -6.0                 -4.0                 3.999999999999998   
2.0                  -4.0                 -2.0                 3.9999999999999973  
2.0                  -4.0                 -2.0                 3.9999999999999973  
2.0                  -4.0                 -2.0                 3.9999999999999973  
3.0                  -0.0                 3.0                  3.999999999999999   
3.0                  -0.0                 3.0                  3.9999999999999987  
3.0                  -0.0                 3.0                  3.9999999999999987  
3.0                  -0.0                 3.0                  3.9999999999999996  
2.0                  -0.0                 2.0                  4.0                 
2.0                  -0.0                 2.0                  4.0                 
3.0                  -2.0                 1.0                  3.999999999999998   
3.0                  -2.0                 1.0                  3.9999999999999973  
3.0                  -2.0                 1.0                  3.9999999999999973  
2.0                  -0.0                 2.0                  3.9999999999999973  
1.0                  -0.0                 1.0                  3.999999999999999   
3.0                  -8.0                 -5.0                 3.9999999999999973  
1.0                  -2.0                 -1.0                 3.9999999999999973  
3.0                  -2.0                 1.0                  3.9999999999999982  
3.0                  -2.0                 1.0                  3.9999999999999982  
3.0                  -2.0                 1.0                  3.9999999999999982  
3.0                  -2.0                 1.0                  3.9999999999999982  
1.0                  -2.0                 -1.0                 3.9999999999999982  
1.0                  -2.0                 -1.0                 3.9999999999999982  
2.0                  -2.0                 0.0                  3.999999999999991   
2.0                  -2.0                 0.0                  3.999999999999991   
2.0                  -2.0                 0.0                  3.999999999999991   
2.0                  -2.0                 0.0                  3.9999999999999916  
2.0                  -2.0                 0.0                  3.9999999999999916  
2.0                  -2.0                 0.0                  3.9999999999999916  
1.0                  -6.0                 -5.0                 3.9999999999999947  
1.0                  -6.0                 -5.0                 3.9999999999999947  
1.0                  -0.0                 1.0                  3.9999999999999956  
1.0                  -0.0                 1.0                  3.9999999999999942  
1.0                  -0.0                 1.0                  3.999999999999994   
1.0                  -0.0                 1.0                  3.999999999999994   
2.0                  -0.0                 2.0                  3.9999999999999956  
1.0                  -0.0                 1.0                  3.9999999999999973  
1.0                  -2.0                 -1.0                 4.0                 
1.0                  -2.0                 -1.0                 4.0                 
1.0                  -2.0                 -1.0                 4.0                 
1.0                  -2.0                 -1.0                 3.9999999999999996  
1.0                  -8.0                 -7.0                 3.999999999999999   
1.0                  -8.0                 -7.0                 3.999999999999999   
1.0                  -8.0                 -7.0                 3.999999999999999   
1.0                  -6.0                 -5.0                 3.999999999999999   
1.0                  -4.0                 -3.0                 3.999999999999999   
1.0                  -6.0                 -5.0                 3.9999999999999987  
1.0                  -2.0                 -1.0                 3.9999999999999987  
2.0                  -4.0                 -2.0                 3.9999999999999987  
2.0                  -2.0                 0.0                  4.0                 
1.0                  -0.0                 1.0                  3.999999999999999   
1.0                  -2.0                 -1.0                 4.0                 
1.0                  -4.0                 -3.0                 4.0                 
1.0                  -4.0                 -3.0                 4.0                 
1.0                  -4.0                 -3.0                 3.9999999999999996  
1.0                  -4.0                 -3.0                 3.999999999999999   
1.0                  -4.0                 -3.0                 3.999999999999999   
1.0                  -2.0                 -1.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -4.0                 -3.0                 4.000000000000001   
1.0                  -2.0                 -1.0                 4.000000000000001   
1.0                  -2.0                 -1.0                 4.000000000000001   
3.0                  -2.0                 1.0                  4.000000000000001   
1.0                  -0.0                 1.0                  4.0                 
1.0                  -2.0                 -1.0                 3.9999999999999964  
1.0                  -2.0                 -1.0                 3.9999999999999964  
0.0                  -2.0                 -2.0                 3.9999999999999964  
0.0                  -2.0                 -2.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.999999999999996   
2.0                  -2.0                 0.0                  3.9999999999999947  
2.0                  -4.0                 -2.0                 3.999999999999993   
3.0                  -2.0                 1.0                  3.9999999999999916  
3.0                  -4.0                 -1.0                 3.9999999999999902  
3.0                  -4.0                 -1.0                 3.9999999999999902  
3.0                  -4.0                 -1.0                 3.999999999999991   
3.0                  -4.0                 -1.0                 3.9999999999999916  
3.0                  -4.0                 -1.0                 3.9999999999999902  
3.0                  -4.0                 -1.0                 3.9999999999999902  
3.0                  -6.0                 -3.0                 3.9999999999999942  
1.0                  -4.0                 -3.0                 3.9999999999999916  
1.0                  -6.0                 -5.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.999999999999991   
3.0                  -2.0                 1.0                  3.9999999999999964  
3.0                  -2.0                 1.0                  3.9999999999999964  
1.0                  -0.0                 1.0                  3.999999999999997   
1.0                  -6.0                 -5.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.9999999999999973  
2.0                  -2.0                 0.0                  3.9999999999999973  
2.0                  -2.0                 0.0                  3.999999999999997   
1.0                  -2.0                 -1.0                 3.9999999999999973  
1.0                  -2.0                 -1.0                 3.9999999999999973  
1.0                  -2.0                 -1.0                 3.9999999999999973  
1.0                  -2.0                 -1.0                 3.9999999999999956  
0.0                  -2.0                 -2.0                 3.999999999999995   
0.0                  -2.0                 -2.0                 3.9999999999999933  
0.0                  -0.0                 0.0                  3.9999999999999942  
0.0                  -0.0                 0.0                  3.9999999999999947  
1.0                  -2.0                 -1.0                 3.999999999999993   
1.0                  -2.0                 -1.0                 3.999999999999993   
1.0                  -2.0                 -1.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.999999999999992   
0.0                  -4.0                 -4.0                 3.999999999999992   
0.0                  -4.0                 -4.0                 3.999999999999991   
0.0                  -4.0                 -4.0                 3.9999999999999907  
1.0                  -2.0                 -1.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.9999999999999916  
1.0                  -2.0                 -1.0                 3.9999999999999907  
1.0                  -2.0                 -1.0                 3.9999999999999907  
0.0                  -2.0                 -2.0                 3.9999999999999893  
1.0                  -4.0                 -3.0                 3.9999999999999916  
2.0                  -2.0                 0.0                  3.9999999999999933  
2.0                  -2.0                 0.0                  3.9999999999999933  
3.0                  -0.0                 3.0                  3.9999999999999933  
3.0                  -0.0                 3.0                  3.999999999999994   
3.0                  -0.0                 3.0                  3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.99999999999999    
1.0                  -12.0                -11.0                3.9999999999999916  
2.0                  -12.0                -10.0                3.999999999999992   
2.0                  -12.0                -10.0                3.999999999999992   
2.0                  -12.0                -10.0                3.999999999999992   
2.0                  -12.0                -10.0                3.999999999999992   
1.0                  -2.0                 -1.0                 3.9999999999999902  
1.0                  -4.0                 -3.0                 3.99999999999999    
1.0                  -6.0                 -5.0                 3.9999999999999867  
1.0                  -2.0                 -1.0                 3.9999999999999907  
2.0                  -4.0                 -2.0                 3.9999999999999893  
1.0                  -4.0                 -3.0                 3.9999999999999925  
1.0                  -8.0                 -7.0                 3.999999999999991   
1.0                  -8.0                 -7.0                 3.999999999999991   
1.0                  -6.0                 -5.0                 3.9999999999999916  
1.0                  -2.0                 -1.0                 3.9999999999999925  
1.0                  -2.0                 -1.0                 3.9999999999999925  
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 4.000000000000001   
1.0                  -6.0                 -5.0                 3.9999999999999996  
1.0                  -2.0                 -1.0                 3.9999999999999996  
1.0                  -2.0                 -1.0                 3.9999999999999996  
1.0                  -2.0                 -1.0                 3.9999999999999982  
3.0                  -0.0                 3.0                  3.9999999999999982  
1.0                  -6.0                 -5.0                 3.999999999999992   
1.0                  -0.0                 1.0                  3.9999999999999933  
2.0                  -2.0                 0.0                  3.999999999999993   
1.0                  -6.0                 -5.0                 3.99999999999999    
1.0                  -6.0                 -5.0                 3.9999999999999907  
1.0                  -6.0                 -5.0                 3.99999999999999    
1.0                  -6.0                 -5.0                 3.9999999999999893  
1.0                  -4.0                 -3.0                 3.9999999999999893  
1.0                  -10.0                -9.0                 3.9999999999999885  
1.0                  -4.0                 -3.0                 3.9999999999999885  
1.0                  -8.0                 -7.0                 3.9999999999999867  
3.0                  -10.0                -7.0                 3.9999999999999867  
1.0                  -8.0                 -7.0                 3.9999999999999876  
1.0                  -4.0                 -3.0                 3.9999999999999876  
1.0                  -4.0                 -3.0                 3.999999999999987   
2.0                  -2.0                 0.0                  3.9999999999999867  
2.0                  -2.0                 0.0                  3.9999999999999867  
2.0                  -2.0                 0.0                  3.9999999999999867  
2.0                  -2.0                 0.0                  3.9999999999999867  
2.0                  -2.0                 0.0                  3.9999999999999867  
1.0                  -2.0                 -1.0                 3.9999999999999862  
1.0                  -2.0                 -1.0                 3.999999999999985   
1.0                  -2.0                 -1.0                 3.9999999999999845  
1.0                  -2.0                 -1.0                 3.9999999999999893  
1.0                  -2.0                 -1.0                 3.9999999999999893  
1.0                  -2.0                 -1.0                 3.9999999999999885  
1.0                  -2.0                 -1.0                 3.9999999999999885  
1.0                  -2.0                 -1.0                 3.9999999999999902  
2.0                  -4.0                 -2.0                 3.999999999999996   
2.0                  -4.0                 -2.0                 3.999999999999997   
1.0                  -6.0                 -5.0                 3.999999999999997   
1.0                  -6.0                 -5.0                 3.999999999999996   
1.0                  -6.0                 -5.0                 3.999999999999996   
1.0                  -6.0                 -5.0                 3.999999999999996   
1.0                  -8.0                 -7.0                 3.999999999999995   
0.0                  -4.0                 -4.0                 3.9999999999999956  
1.0                  -6.0                 -5.0                 3.9999999999999956  
1.0                  -6.0                 -5.0                 3.999999999999996   
1.0                  -2.0                 -1.0                 3.9999999999999964  
1.0                  -2.0                 -1.0                 3.9999999999999964  
1.0                  -2.0                 -1.0                 3.9999999999999964  
1.0                  -2.0                 -1.0                 3.9999999999999956  
0.0                  -4.0                 -4.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.999999999999996   
1.0                  -2.0                 -1.0                 3.9999999999999964  
2.0                  -2.0                 0.0                  3.999999999999997   
1.0                  -6.0                 -5.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.9999999999999982  
1.0                  -6.0                 -5.0                 3.999999999999999   
1.0                  -12.0                -11.0                3.9999999999999916  
1.0                  -2.0                 -1.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.999999999999992   
1.0                  -2.0                 -1.0                 3.9999999999999916  
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.9999999999999916  
1.0                  -4.0                 -3.0                 3.9999999999999916  
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.999999999999992   
1.0                  -4.0                 -3.0                 3.9999999999999916  
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -4.0                 -3.0                 3.999999999999991   
1.0                  -0.0                 1.0                  3.9999999999999916  
1.0                  -0.0                 1.0                  3.9999999999999902  
1.0                  -2.0                 -1.0                 3.9999999999999902  
2.0                  -4.0                 -2.0                 3.999999999999991   
2.0                  -4.0                 -2.0                 3.999999999999991   
2.0                  -4.0                 -2.0                 3.999999999999991   
2.0                  -4.0                 -2.0                 3.999999999999991   
2.0                  -4.0                 -2.0                 3.9999999999999916  
2.0                  -4.0                 -2.0                 3.9999999999999916  
2.0                  -4.0                 -2.0                 3.999999999999992   
2.0                  -4.0                 -2.0                 3.9999999999999925  
1.0                  -2.0                 -1.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.999999999999993   
1.0                  -2.0                 -1.0                 3.9999999999999916  
2.0                  -2.0                 0.0                  3.9999999999999925  
2.0                  -2.0                 0.0                  3.999999999999993   
1.0                  -4.0                 -3.0                 3.999999999999993   
1.0                  -4.0                 -3.0                 3.9999999999999933  
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.9999999999999933  
1.0                  -4.0                 -3.0                 3.9999999999999933  
2.0                  -2.0                 0.0                  3.999999999999992   
3.0                  -4.0                 -1.0                 3.9999999999999876  
1.0                  -2.0                 -1.0                 3.999999999999986   
1.0                  -2.0                 -1.0                 3.9999999999999902  
2.0                  -4.0                 -2.0                 3.999999999999989   
1.0                  -4.0                 -3.0                 3.999999999999995   
2.0                  -2.0                 0.0                  3.999999999999993   
2.0                  -2.0                 0.0                  3.999999999999993   
1.0                  -2.0                 -1.0                 3.9999999999999956  
0.0                  -4.0                 -4.0                 3.9999999999999956  
0.0                  -4.0                 -4.0                 3.9999999999999956  
0.0                  -4.0                 -4.0                 3.9999999999999947  
2.0                  -2.0                 0.0                  3.999999999999994   
2.0                  -2.0                 0.0                  3.999999999999994   
3.0                  -2.0                 1.0                  3.999999999999993   
3.0                  -4.0                 -1.0                 3.9999999999999947  
3.0                  -8.0                 -5.0                 3.9999999999999925  
3.0                  -8.0                 -5.0                 3.999999999999992   
3.0                  -6.0                 -3.0                 3.999999999999991   
1.0                  -2.0                 -1.0                 3.99999999999999    
3.0                  -2.0                 1.0                  3.999999999999991   
6.0                  -2.0                 4.0                  3.999999999999993   
6.0                  -2.0                 4.0                  3.999999999999993   
6.0                  -2.0                 4.0                  3.999999999999992   
1.0                  -4.0                 -3.0                 3.999999999999994   
1.0                  -4.0                 -3.0                 3.9999999999999925  
1.0                  -2.0                 -1.0                 3.999999999999994   
2.0                  -8.0                 -6.0                 3.999999999999996   
2.0                  -8.0                 -6.0                 3.9999999999999964  
3.0                  -4.0                 -1.0                 3.9999999999999956  
3.0                  -4.0                 -1.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.999999999999996   
1.0                  -2.0                 -1.0                 3.999999999999996   
0.0                  -2.0                 -2.0                 3.9999999999999964  
0.0                  -2.0                 -2.0                 3.999999999999996   
2.0                  -2.0                 0.0                  3.9999999999999964  
2.0                  -2.0                 0.0                  3.9999999999999956  
3.0                  -4.0                 -1.0                 3.999999999999995   
1.0                  -0.0                 1.0                  3.999999999999998   
3.0                  -4.0                 -1.0                 3.9999999999999947  
3.0                  -6.0                 -3.0                 3.999999999999994   
3.0                  -6.0                 -3.0                 3.9999999999999942  
2.0                  -6.0                 -4.0                 3.999999999999993   
2.0                  -6.0                 -4.0                 3.9999999999999916  
2.0                  -6.0                 -4.0                 3.999999999999992   
2.0                  -6.0                 -4.0                 3.9999999999999916  
3.0                  -4.0                 -1.0                 3.999999999999996   
1.0                  -2.0                 -1.0                 3.9999999999999973  
2.0                  -0.0                 2.0                  3.9999999999999964  
2.0                  -8.0                 -6.0                 3.9999999999999956  
2.0                  -8.0                 -6.0                 3.999999999999995   
1.0                  -4.0                 -3.0                 3.999999999999998   
1.0                  -4.0                 -3.0                 3.9999999999999973  
2.0                  -2.0                 0.0                  3.9999999999999973  
1.0                  -4.0                 -3.0                 3.9999999999999973  
1.0                  -4.0                 -3.0                 3.9999999999999973  
0.0                  -4.0                 -4.0                 3.999999999999998   
0.0                  -6.0                 -6.0                 3.999999999999998   
0.0                  -6.0                 -6.0                 3.9999999999999982  
1.0                  -8.0                 -7.0                 3.999999999999998   
1.0                  -6.0                 -5.0                 3.999999999999998   
1.0                  -0.0                 1.0                  3.999999999999995   
1.0                  -2.0                 -1.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.999999999999995   
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.999999999999995   
1.0                  -4.0                 -3.0                 3.999999999999995   
1.0                  -8.0                 -7.0                 3.999999999999996   
1.0                  -8.0                 -7.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -2.0                 -1.0                 3.9999999999999964  
1.0                  -2.0                 -1.0                 3.9999999999999973  
0.0                  -0.0                 0.0                  3.9999999999999982  
1.0                  -0.0                 1.0                  3.9999999999999982  
3.0                  -4.0                 -1.0                 4.000000000000001   
3.0                  -4.0                 -1.0                 4.000000000000001   
3.0                  -4.0                 -1.0                 4.000000000000001   
3.0                  -4.0                 -1.0                 3.999999999999999   
1.0                  -2.0                 -1.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999947  
1.0                  -2.0                 -1.0                 3.999999999999995   
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.9999999999999925  
2.0                  -4.0                 -2.0                 3.999999999999992   
2.0                  -2.0                 0.0                  3.999999999999996   
1.0                  -10.0                -9.0                 3.999999999999992   
2.0                  -8.0                 -6.0                 3.999999999999993   
1.0                  -4.0                 -3.0                 3.9999999999999947  
0.0                  -6.0                 -6.0                 3.999999999999996   
0.0                  -6.0                 -6.0                 3.999999999999996   
0.0                  -6.0                 -6.0                 3.9999999999999964  
0.0                  -6.0                 -6.0                 3.999999999999997   
1.0                  -4.0                 -3.0                 3.9999999999999973  
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999964  
2.0                  -4.0                 -2.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.999999999999994   
2.0                  -4.0                 -2.0                 3.999999999999994   
3.0                  -6.0                 -3.0                 3.999999999999995   
3.0                  -6.0                 -3.0                 3.9999999999999933  
3.0                  -2.0                 1.0                  3.999999999999995   
1.0                  -2.0                 -1.0                 3.9999999999999947  
1.0                  -4.0                 -3.0                 3.9999999999999942  
1.0                  -4.0                 -3.0                 3.9999999999999942  
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -6.0                 -5.0                 3.9999999999999973  
1.0                  -6.0                 -5.0                 3.9999999999999973  
1.0                  -6.0                 -5.0                 3.9999999999999964  
1.0                  -6.0                 -5.0                 3.9999999999999982  
1.0                  -6.0                 -5.0                 3.9999999999999982  
1.0                  -6.0                 -5.0                 3.999999999999999   
1.0                  -6.0                 -5.0                 3.999999999999999   
3.0                  -10.0                -7.0                 3.9999999999999982  
3.0                  -10.0                -7.0                 3.9999999999999973  
3.0                  -10.0                -7.0                 3.9999999999999973  
3.0                  -10.0                -7.0                 3.9999999999999973  
3.0                  -10.0                -7.0                 3.9999999999999973  
3.0                  -10.0                -7.0                 3.9999999999999973  
3.0                  -2.0                 1.0                  3.9999999999999956  
1.0                  -2.0                 -1.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.999999999999994   
1.0                  -2.0                 -1.0                 3.9999999999999933  
1.0                  -0.0                 1.0                  3.999999999999997   
1.0                  -2.0                 -1.0                 3.9999999999999964  
3.0                  -4.0                 -1.0                 3.9999999999999964  
3.0                  -4.0                 -1.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.999999999999995   
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.999999999999996   
1.0                  -4.0                 -3.0                 3.9999999999999964  
1.0                  -4.0                 -3.0                 3.9999999999999956  
1.0                  -4.0                 -3.0                 3.9999999999999956  
3.0                  -4.0                 -1.0                 3.9999999999999973  
3.0                  -4.0                 -1.0                 3.9999999999999973  
3.0                  -4.0                 -1.0                 3.999999999999998   
1.0                  -2.0                 -1.0                 3.999999999999996   
1.0                  -2.0                 -1.0                 3.999999999999997   
1.0                  -2.0                 -1.0                 3.9999999999999973  
1.0                  -2.0                 -1.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.999999999999995   
3.0                  -6.0                 -3.0                 3.9999999999999942  
1.0                  -6.0                 -5.0                 3.9999999999999947  
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.9999999999999942  
1.0                  -2.0                 -1.0                 3.9999999999999933  
1.0                  -4.0                 -3.0                 3.9999999999999956  
3.0                  -4.0                 -1.0                 3.999999999999995   
3.0                  -4.0                 -1.0                 3.999999999999994   
1.0                  -0.0                 1.0                  3.9999999999999933  
1.0                  -2.0                 -1.0                 3.999999999999994   
0.0                  -4.0                 -4.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.999999999999996   
3.0                  -6.0                 -3.0                 3.999999999999996   
3.0                  -6.0                 -3.0                 3.9999999999999956  
3.0                  -6.0                 -3.0                 3.9999999999999947  
3.0                  -6.0                 -3.0                 3.9999999999999947  
3.0                  -6.0                 -3.0                 3.9999999999999947  
3.0                  -2.0                 1.0                  3.9999999999999947  
3.0                  -2.0                 1.0                  3.9999999999999947  
3.0                  -2.0                 1.0                  3.999999999999995   
3.0                  -2.0                 1.0                  3.999999999999995   
3.0                  -2.0                 1.0                  3.999999999999995   
3.0                  -4.0                 -1.0                 3.9999999999999933  
3.0                  -4.0                 -1.0                 3.9999999999999933  
