# L=2,N=2,U=1.0000,mu=1.0000,t=1.0000,eta=0.1060,beta=5.0000,tau_slice=2.5000,M=2000000
# H_0/t              H_1/t                E/t                  N             
-2.0                 -3.0                 -2.0                 -2.0                 -6.0                
-3.0                 -3.0                 -2.0                 -2.0                 -6.0                
-3.0                 -3.0                 -2.0                 -2.0                 -6.0                
-3.0                 -3.0                 -2.0                 -2.0                 -6.0                
-3.0                 -3.0                 -2.0                 -2.0                 -6.0                
-3.0                 -3.0                 -4.0                 -2.0                 -6.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-4.0                 -3.0                 -5.0                 -2.0                 -4.0                
-4.0                 -3.0                 -5.0                 -2.0                 -4.0                
-4.0                 -3.0                 -5.0                 -2.0                 -4.0                
-4.0                 -3.0                 -5.0                 -2.0                 -4.0                
-4.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -2.0                 -4.0                
-3.0                 -3.0                 -5.0                 -3.0                 -3.0                
-3.0                 -3.0                 -5.0                 -3.0                 -3.0                
-3.0                 -3.0                 -5.0                 -3.0                 -3.0                
-3.0                 -3.0                 -5.0                 -3.0                 -3.0                
-3.0                 -3.0                 -5.0                 -3.0                 -3.0                
-3.0                 -3.0                 -5.0                 -1.0                 -3.0                
-3.0                 -3.0                 -5.0                 -1.0                 -1.0                
-3.0                 -3.0                 -5.0                 -1.0                 -1.0                
-3.0                 -2.0                 -4.0                 -2.0                 -3.0                
-2.0                 -2.0                 -4.0                 -2.0                 -2.0                
-3.0                 -2.0                 -4.0                 -2.0                 -2.0                
-2.0                 -2.0                 -5.0                 -1.0                 -1.0                
-1.0                 -2.0                 -5.0                 -1.0                 -3.0                
-2.0                 -2.0                 -5.0                 -1.0                 -3.0                
-2.0                 -2.0                 -5.0                 -1.0                 -3.0                
-2.0                 -2.0                 -5.0                 -3.0                 -2.0                
-1.0                 -2.0                 -5.0                 -3.0                 -2.0                
-1.0                 -2.0                 -5.0                 -3.0                 -3.0                
-1.0                 -2.0                 -5.0                 -3.0                 -3.0                
-2.0                 -2.0                 -5.0                 -3.0                 -3.0                
-1.0                 -2.0                 -5.0                 -3.0                 -5.0                
-5.0                 -2.0                 -5.0                 -3.0                 -5.0                
-5.0                 -2.0                 -5.0                 -3.0                 -5.0                
-5.0                 -2.0                 -5.0                 -3.0                 -5.0                
-4.0                 -2.0                 -5.0                 -3.0                 -5.0                
-2.0                 -2.0                 -5.0                 -3.0                 -5.0                
-2.0                 -2.0                 -5.0                 -3.0                 -5.0                
-2.0                 -2.0                 -5.0                 -3.0                 -3.0                
-2.0                 -2.0                 -5.0                 -3.0                 -3.0                
-2.0                 -2.0                 -5.0                 -3.0                 -3.0                
-2.0                 -2.0                 -5.0                 -3.0                 -3.0                
-0.0                 -5.0                 -3.0                 -4.0                 -2.0                
-0.0                 -3.0                 -3.0                 -4.0                 -2.0                
-2.0                 -4.0                 -3.0                 -4.0                 -2.0                
-2.0                 -4.0                 -2.0                 -5.0                 -2.0                
-2.0                 -4.0                 -2.0                 -5.0                 -2.0                
-2.0                 -4.0                 -2.0                 -5.0                 -3.0                
-1.0                 -4.0                 -2.0                 -5.0                 -1.0                
-2.0                 -4.0                 -2.0                 -5.0                 -3.0                
-2.0                 -4.0                 -2.0                 -5.0                 -3.0                
-2.0                 -3.0                 -3.0                 -5.0                 -3.0                
-1.0                 -2.0                 -2.0                 -4.0                 -1.0                
-1.0                 -2.0                 -2.0                 -3.0                 -4.0                
-1.0                 -2.0                 -3.0                 -2.0                 -4.0                
-1.0                 -2.0                 -3.0                 -2.0                 -4.0                
-1.0                 -4.0                 -3.0                 -2.0                 -2.0                
-3.0                 -2.0                 -3.0                 -2.0                 -2.0                
-3.0                 -2.0                 -3.0                 -2.0                 -2.0                
-3.0                 -2.0                 -3.0                 -2.0                 -2.0                
-2.0                 -2.0                 -3.0                 -2.0                 -2.0                
-2.0                 -2.0                 -3.0                 -2.0                 -2.0                
-2.0                 -2.0                 -3.0                 -2.0                 -2.0                
-3.0                 -2.0                 -3.0                 -2.0                 -2.0                
-3.0                 -2.0                 -1.0                 -2.0                 -2.0                
-3.0                 -1.0                 -4.0                 -2.0                 -2.0                
-1.0                 -4.0                 -4.0                 -1.0                 -2.0                
-1.0                 -4.0                 -4.0                 -1.0                 -2.0                
-1.0                 -4.0                 -4.0                 -1.0                 -2.0                
-2.0                 -3.0                 -4.0                 -1.0                 -2.0                
-3.0                 -3.0                 -4.0                 -1.0                 -2.0                
-3.0                 -3.0                 -4.0                 -1.0                 -2.0                
-3.0                 -3.0                 -4.0                 -1.0                 -4.0                
-1.0                 -3.0                 -4.0                 -1.0                 -7.0                
-1.0                 -2.0                 -3.0                 -2.0                 -8.0                
-6.0                 -3.0                 -7.0                 -2.0                 -5.0                
-6.0                 -3.0                 -7.0                 -2.0                 -5.0                
-5.0                 -3.0                 -7.0                 -2.0                 -5.0                
-5.0                 -3.0                 -7.0                 -3.0                 -4.0                
-5.0                 -3.0                 -7.0                 -3.0                 -4.0                
-5.0                 -1.0                 -6.0                 -1.0                 -7.0                
-5.0                 -1.0                 -6.0                 -1.0                 -6.0                
-5.0                 -1.0                 -6.0                 -1.0                 -2.0                
-5.0                 -1.0                 -4.0                 -1.0                 -3.0                
-2.0                 -3.0                 -3.0                 -1.0                 -3.0                
-2.0                 -3.0                 -3.0                 -1.0                 -3.0                
-4.0                 -3.0                 -2.0                 -2.0                 -2.0                
-3.0                 -3.0                 -2.0                 -2.0                 -2.0                
-2.0                 -3.0                 -2.0                 -2.0                 -1.0                
-3.0                 -3.0                 -2.0                 -2.0                 -2.0                
-3.0                 -3.0                 -2.0                 -3.0                 -0.0                
-2.0                 -3.0                 -2.0                 -3.0                 -0.0                
-2.0                 -3.0                 -2.0                 -2.0                 -2.0                
-2.0                 -3.0                 -2.0                 -2.0                 -2.0                
-3.0                 -2.0                 -3.0                 -3.0                 -2.0                
-2.0                 -3.0                 -3.0                 -3.0                 -4.0                
-2.0                 -3.0                 -3.0                 -3.0                 -4.0                
-2.0                 -3.0                 -3.0                 -3.0                 -3.0                
-2.0                 -3.0                 -3.0                 -3.0                 -3.0                
-3.0                 -5.0                 -4.0                 -2.0                 -2.0                
-1.0                 -2.0                 -3.0                 -6.0                 -6.0                
-0.0                 -2.0                 -3.0                 -6.0                 -6.0                
-3.0                 -1.0                 -3.0                 -6.0                 -5.0                
-4.0                 -1.0                 -3.0                 -6.0                 -3.0                
-5.0                 -1.0                 -2.0                 -6.0                 -3.0                
-4.0                 -2.0                 -2.0                 -6.0                 -3.0                
-4.0                 -2.0                 -2.0                 -6.0                 -3.0                
-1.0                 -8.0                 -4.0                 -4.0                 -4.0                
-1.0                 -8.0                 -4.0                 -4.0                 -5.0                
-1.0                 -8.0                 -4.0                 -4.0                 -5.0                
-2.0                 -8.0                 -4.0                 -6.0                 -2.0                
-3.0                 -8.0                 -4.0                 -6.0                 -4.0                
-3.0                 -8.0                 -4.0                 -6.0                 -3.0                
-3.0                 -8.0                 -4.0                 -6.0                 -3.0                
-3.0                 -8.0                 -4.0                 -6.0                 -3.0                
-3.0                 -8.0                 -4.0                 -6.0                 -4.0                
-2.0                 -5.0                 -4.0                 -6.0                 -1.0                
-2.0                 -5.0                 -4.0                 -6.0                 -1.0                
-2.0                 -5.0                 -1.0                 -5.0                 -1.0                
-2.0                 -5.0                 -1.0                 -5.0                 -2.0                
-2.0                 -5.0                 -1.0                 -5.0                 -4.0                
-3.0                 -5.0                 -1.0                 -5.0                 -5.0                
-3.0                 -5.0                 -1.0                 -5.0                 -4.0                
-2.0                 -5.0                 -1.0                 -5.0                 -4.0                
-2.0                 -6.0                 -2.0                 -5.0                 -3.0                
-2.0                 -6.0                 -2.0                 -5.0                 -3.0                
-4.0                 -7.0                 -3.0                 -4.0                 -2.0                
-4.0                 -7.0                 -3.0                 -4.0                 -2.0                
-4.0                 -7.0                 -2.0                 -5.0                 -2.0                
-3.0                 -7.0                 -2.0                 -5.0                 -2.0                
-3.0                 -7.0                 -3.0                 -8.0                 -2.0                
-3.0                 -7.0                 -3.0                 -8.0                 -3.0                
-3.0                 -7.0                 -3.0                 -8.0                 -3.0                
-3.0                 -7.0                 -3.0                 -8.0                 -3.0                
-3.0                 -7.0                 -3.0                 -8.0                 -3.0                
-3.0                 -7.0                 -3.0                 -8.0                 -3.0                
-1.0                 -5.0                 -3.0                 -8.0                 -3.0                
-1.0                 -5.0                 -3.0                 -8.0                 -3.0                
-1.0                 -4.0                 -3.0                 -8.0                 -2.0                
-2.0                 -4.0                 -3.0                 -8.0                 -4.0                
-4.0                 -6.0                 -3.0                 -8.0                 -3.0                
-6.0                 -6.0                 -3.0                 -4.0                 -1.0                
-6.0                 -6.0                 -3.0                 -1.0                 -2.0                
-4.0                 -6.0                 -3.0                 -1.0                 -2.0                
-4.0                 -6.0                 -3.0                 -1.0                 -3.0                
-4.0                 -6.0                 -3.0                 -1.0                 -3.0                
-4.0                 -6.0                 -3.0                 -1.0                 -3.0                
-4.0                 -6.0                 -3.0                 -1.0                 -1.0                
-4.0                 -6.0                 -3.0                 -1.0                 -2.0                
-3.0                 -6.0                 -3.0                 -3.0                 -2.0                
-3.0                 -6.0                 -3.0                 -3.0                 -2.0                
-4.0                 -6.0                 -3.0                 -3.0                 -2.0                
-2.0                 -6.0                 -3.0                 -3.0                 -3.0                
-1.0                 -6.0                 -3.0                 -3.0                 -3.0                
-1.0                 -6.0                 -3.0                 -2.0                 -2.0                
-1.0                 -6.0                 -5.0                 -2.0                 -2.0                
-1.0                 -6.0                 -5.0                 -2.0                 -2.0                
-3.0                 -4.0                 -2.0                 -5.0                 -0.0                
-6.0                 -3.0                 -2.0                 -5.0                 -2.0                
-6.0                 -3.0                 -2.0                 -5.0                 -2.0                
-6.0                 -3.0                 -2.0                 -5.0                 -2.0                
-4.0                 -3.0                 -3.0                 -3.0                 -6.0                
-5.0                 -3.0                 -3.0                 -3.0                 -6.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -3.0                 -3.0                 -3.0                 -4.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -3.0                 -3.0                 -3.0                 -5.0                
-5.0                 -4.0                 -2.0                 -5.0                 -5.0                
-6.0                 -4.0                 -2.0                 -5.0                 -5.0                
-6.0                 -4.0                 -2.0                 -5.0                 -5.0                
-6.0                 -4.0                 -2.0                 -5.0                 -5.0                
-6.0                 -4.0                 -2.0                 -5.0                 -5.0                
-6.0                 -2.0                 -1.0                 -4.0                 -5.0                
-6.0                 -2.0                 -1.0                 -4.0                 -6.0                
-4.0                 -2.0                 -0.0                 -7.0                 -6.0                
-4.0                 -5.0                 -5.0                 -2.0                 -3.0                
-4.0                 -5.0                 -5.0                 -2.0                 -3.0                
-3.0                 -2.0                 -5.0                 -1.0                 -4.0                
-2.0                 -2.0                 -5.0                 -1.0                 -4.0                
-4.0                 -2.0                 -2.0                 -2.0                 -4.0                
-4.0                 -2.0                 -2.0                 -2.0                 -4.0                
-4.0                 -2.0                 -2.0                 -2.0                 -4.0                
-1.0                 -5.0                 -3.0                 -2.0                 -4.0                
-4.0                 -3.0                 -3.0                 -2.0                 -4.0                
-4.0                 -3.0                 -3.0                 -2.0                 -4.0                
-4.0                 -3.0                 -3.0                 -2.0                 -4.0                
-3.0                 -3.0                 -3.0                 -2.0                 -4.0                
-3.0                 -2.0                 -3.0                 -3.0                 -4.0                
-2.0                 -1.0                 -3.0                 -3.0                 -4.0                
-3.0                 -4.0                 -3.0                 -3.0                 -2.0                
-3.0                 -4.0                 -3.0                 -3.0                 -2.0                
-3.0                 -4.0                 -3.0                 -3.0                 -2.0                
-4.0                 -3.0                 -3.0                 -3.0                 -2.0                
-4.0                 -1.0                 -3.0                 -1.0                 -2.0                
-4.0                 -1.0                 -3.0                 -1.0                 -3.0                
-3.0                 -1.0                 -3.0                 -5.0                 -3.0                
-3.0                 -1.0                 -3.0                 -5.0                 -3.0                
-2.0                 -1.0                 -3.0                 -5.0                 -3.0                
-1.0                 -1.0                 -3.0                 -3.0                 -2.0                
-2.0                 -1.0                 -3.0                 -3.0                 -2.0                
-3.0                 -5.0                 -5.0                 -3.0                 -2.0                
-3.0                 -5.0                 -5.0                 -3.0                 -1.0                
-3.0                 -5.0                 -5.0                 -3.0                 -1.0                
-3.0                 -5.0                 -5.0                 -3.0                 -1.0                
-3.0                 -5.0                 -5.0                 -3.0                 -3.0                
-3.0                 -5.0                 -5.0                 -3.0                 -3.0                
-3.0                 -5.0                 -5.0                 -3.0                 -3.0                
-3.0                 -5.0                 -5.0                 -3.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -5.0                 -1.0                 -3.0                
-3.0                 -5.0                 -3.0                 -4.0                 -2.0                
-3.0                 -5.0                 -5.0                 -2.0                 -1.0                
-1.0                 -5.0                 -5.0                 -3.0                 -2.0                
-2.0                 -5.0                 -5.0                 -3.0                 -2.0                
-3.0                 -5.0                 -3.0                 -4.0                 -0.0                
-3.0                 -5.0                 -3.0                 -3.0                 -2.0                
-3.0                 -5.0                 -3.0                 -3.0                 -3.0                
-3.0                 -5.0                 -3.0                 -3.0                 -3.0                
-3.0                 -5.0                 -3.0                 -3.0                 -1.0                
-3.0                 -5.0                 -3.0                 -3.0                 -1.0                
-3.0                 -5.0                 -3.0                 -3.0                 -2.0                
-1.0                 -5.0                 -6.0                 -1.0                 -3.0                
-2.0                 -5.0                 -6.0                 -1.0                 -3.0                
-1.0                 -5.0                 -6.0                 -1.0                 -2.0                
-1.0                 -5.0                 -6.0                 -0.0                 -1.0                
-3.0                 -5.0                 -6.0                 -0.0                 -1.0                
-4.0                 -5.0                 -6.0                 -0.0                 -2.0                
-4.0                 -5.0                 -5.0                 -2.0                 -0.0                
-4.0                 -5.0                 -5.0                 -0.0                 -1.0                
-4.0                 -5.0                 -5.0                 -2.0                 -1.0                
-3.0                 -5.0                 -5.0                 -2.0                 -4.0                
-3.0                 -5.0                 -5.0                 -2.0                 -5.0                
-2.0                 -5.0                 -5.0                 -2.0                 -5.0                
-0.0                 -5.0                 -5.0                 -2.0                 -5.0                
-1.0                 -3.0                 -1.0                 -4.0                 -5.0                
-1.0                 -2.0                 -0.0                 -2.0                 -5.0                
-1.0                 -2.0                 -0.0                 -2.0                 -5.0                
-1.0                 -3.0                 -2.0                 -5.0                 -2.0                
-1.0                 -4.0                 -1.0                 -5.0                 -2.0                
-3.0                 -3.0                 -1.0                 -5.0                 -2.0                
-3.0                 -3.0                 -1.0                 -5.0                 -2.0                
-3.0                 -3.0                 -1.0                 -5.0                 -2.0                
-3.0                 -1.0                 -1.0                 -5.0                 -2.0                
-5.0                 -1.0                 -1.0                 -5.0                 -2.0                
-5.0                 -1.0                 -1.0                 -6.0                 -3.0                
-4.0                 -1.0                 -1.0                 -6.0                 -3.0                
-3.0                 -4.0                 -5.0                 -3.0                 -5.0                
-3.0                 -4.0                 -5.0                 -3.0                 -5.0                
-3.0                 -4.0                 -5.0                 -3.0                 -5.0                
-2.0                 -4.0                 -5.0                 -1.0                 -4.0                
-2.0                 -4.0                 -5.0                 -1.0                 -4.0                
-2.0                 -4.0                 -7.0                 -1.0                 -4.0                
-2.0                 -4.0                 -7.0                 -1.0                 -4.0                
-2.0                 -4.0                 -5.0                 -1.0                 -4.0                
-2.0                 -4.0                 -5.0                 -1.0                 -4.0                
-1.0                 -4.0                 -5.0                 -1.0                 -4.0                
-5.0                 -6.0                 -5.0                 -6.0                 -2.0                
-5.0                 -6.0                 -5.0                 -6.0                 -2.0                
-5.0                 -6.0                 -5.0                 -6.0                 -2.0                
-2.0                 -5.0                 -5.0                 -6.0                 -0.0                
-0.0                 -6.0                 -5.0                 -6.0                 -4.0                
-0.0                 -5.0                 -5.0                 -6.0                 -1.0                
-2.0                 -9.0                 -5.0                 -6.0                 -5.0                
-3.0                 -9.0                 -5.0                 -6.0                 -5.0                
-3.0                 -9.0                 -5.0                 -6.0                 -4.0                
-3.0                 -9.0                 -5.0                 -6.0                 -4.0                
-3.0                 -9.0                 -5.0                 -4.0                 -4.0                
-3.0                 -9.0                 -5.0                 -2.0                 -4.0                
-3.0                 -9.0                 -5.0                 -2.0                 -4.0                
-3.0                 -7.0                 -5.0                 -2.0                 -4.0                
-3.0                 -7.0                 -5.0                 -2.0                 -4.0                
-3.0                 -7.0                 -5.0                 -2.0                 -4.0                
-3.0                 -7.0                 -5.0                 -2.0                 -4.0                
-2.0                 -7.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -6.0                 -5.0                 -2.0                 -4.0                
-4.0                 -4.0                 -5.0                 -2.0                 -4.0                
-4.0                 -4.0                 -5.0                 -2.0                 -4.0                
-4.0                 -4.0                 -5.0                 -2.0                 -4.0                
-4.0                 -4.0                 -5.0                 -2.0                 -4.0                
-3.0                 -4.0                 -5.0                 -4.0                 -4.0                
-1.0                 -3.0                 -5.0                 -4.0                 -5.0                
-2.0                 -3.0                 -5.0                 -4.0                 -2.0                
-3.0                 -1.0                 -5.0                 -4.0                 -5.0                
-3.0                 -1.0                 -5.0                 -4.0                 -4.0                
-3.0                 -1.0                 -5.0                 -4.0                 -4.0                
-5.0                 -1.0                 -5.0                 -4.0                 -2.0                
-5.0                 -1.0                 -5.0                 -4.0                 -3.0                
-3.0                 -0.0                 -4.0                 -2.0                 -2.0                
-3.0                 -0.0                 -4.0                 -2.0                 -2.0                
-4.0                 -2.0                 -5.0                 -2.0                 -1.0                
-4.0                 -2.0                 -5.0                 -2.0                 -1.0                
-4.0                 -2.0                 -3.0                 -2.0                 -1.0                
-4.0                 -2.0                 -3.0                 -2.0                 -1.0                
-4.0                 -2.0                 -3.0                 -4.0                 -0.0                
-4.0                 -2.0                 -4.0                 -2.0                 -2.0                
-4.0                 -2.0                 -4.0                 -2.0                 -2.0                
-4.0                 -2.0                 -4.0                 -2.0                 -2.0                
-4.0                 -2.0                 -4.0                 -2.0                 -1.0                
-4.0                 -2.0                 -4.0                 -2.0                 -2.0                
-4.0                 -2.0                 -4.0                 -2.0                 -2.0                
-3.0                 -2.0                 -4.0                 -1.0                 -3.0                
-4.0                 -2.0                 -7.0                 -2.0                 -2.0                
-2.0                 -2.0                 -7.0                 -2.0                 -3.0                
-2.0                 -2.0                 -7.0                 -2.0                 -3.0                
-2.0                 -2.0                 -7.0                 -2.0                 -3.0                
-4.0                 -3.0                 -3.0                 -3.0                 -6.0                
-4.0                 -3.0                 -3.0                 -3.0                 -6.0                
-5.0                 -3.0                 -3.0                 -3.0                 -8.0                
-4.0                 -3.0                 -3.0                 -3.0                 -8.0                
-4.0                 -3.0                 -3.0                 -3.0                 -8.0                
-5.0                 -2.0                 -2.0                 -3.0                 -8.0                
-5.0                 -2.0                 -2.0                 -3.0                 -8.0                
-6.0                 -2.0                 -2.0                 -3.0                 -8.0                
-6.0                 -2.0                 -2.0                 -3.0                 -8.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -2.0                 -2.0                 -3.0                 -7.0                
-7.0                 -3.0                 -3.0                 -3.0                 -7.0                
-7.0                 -3.0                 -3.0                 -3.0                 -7.0                
-7.0                 -3.0                 -3.0                 -3.0                 -7.0                
-7.0                 -3.0                 -3.0                 -3.0                 -5.0                
-7.0                 -3.0                 -3.0                 -3.0                 -5.0                
-7.0                 -3.0                 -3.0                 -3.0                 -6.0                
-7.0                 -3.0                 -3.0                 -3.0                 -5.0                
-2.0                 -2.0                 -4.0                 -3.0                 -9.0                
-2.0                 -2.0                 -4.0                 -3.0                 -9.0                
-2.0                 -2.0                 -4.0                 -3.0                 -9.0                
-2.0                 -2.0                 -4.0                 -3.0                 -9.0                
-2.0                 -4.0                 -4.0                 -3.0                 -7.0                
-2.0                 -4.0                 -4.0                 -3.0                 -8.0                
-2.0                 -4.0                 -4.0                 -3.0                 -8.0                
-2.0                 -4.0                 -4.0                 -3.0                 -8.0                
-2.0                 -4.0                 -4.0                 -3.0                 -8.0                
-2.0                 -4.0                 -4.0                 -3.0                 -7.0                
-1.0                 -4.0                 -6.0                 -3.0                 -3.0                
-1.0                 -4.0                 -4.0                 -3.0                 -3.0                
-1.0                 -4.0                 -4.0                 -3.0                 -2.0                
-2.0                 -2.0                 -4.0                 -6.0                 -0.0                
-2.0                 -2.0                 -4.0                 -6.0                 -1.0                
-2.0                 -2.0                 -6.0                 -4.0                 -1.0                
-1.0                 -2.0                 -6.0                 -4.0                 -1.0                
-0.0                 -2.0                 -6.0                 -4.0                 -3.0                
-3.0                 -2.0                 -6.0                 -4.0                 -2.0                
-3.0                 -2.0                 -6.0                 -4.0                 -2.0                
-2.0                 -2.0                 -6.0                 -4.0                 -2.0                
-1.0                 -2.0                 -6.0                 -4.0                 -2.0                
-1.0                 -2.0                 -6.0                 -4.0                 -2.0                
-0.0                 -3.0                 -6.0                 -6.0                 -2.0                
-3.0                 -2.0                 -6.0                 -6.0                 -1.0                
-2.0                 -2.0                 -6.0                 -6.0                 -1.0                
-3.0                 -2.0                 -6.0                 -5.0                 -2.0                
-3.0                 -2.0                 -6.0                 -5.0                 -2.0                
-2.0                 -2.0                 -6.0                 -5.0                 -3.0                
-3.0                 -2.0                 -6.0                 -5.0                 -1.0                
-3.0                 -2.0                 -6.0                 -5.0                 -2.0                
-3.0                 -2.0                 -6.0                 -5.0                 -2.0                
-1.0                 -3.0                 -6.0                 -5.0                 -2.0                
-3.0                 -3.0                 -6.0                 -6.0                 -2.0                
-4.0                 -3.0                 -6.0                 -6.0                 -2.0                
-4.0                 -3.0                 -6.0                 -6.0                 -2.0                
-4.0                 -3.0                 -6.0                 -6.0                 -2.0                
-3.0                 -2.0                 -6.0                 -6.0                 -2.0                
-2.0                 -2.0                 -6.0                 -6.0                 -2.0                
-2.0                 -2.0                 -6.0                 -6.0                 -2.0                
-2.0                 -2.0                 -6.0                 -6.0                 -2.0                
-1.0                 -2.0                 -6.0                 -6.0                 -2.0                
-0.0                 -4.0                 -6.0                 -6.0                 -3.0                
-2.0                 -5.0                 -6.0                 -6.0                 -3.0                
-2.0                 -5.0                 -2.0                 -6.0                 -3.0                
-2.0                 -2.0                 -2.0                 -6.0                 -3.0                
-2.0                 -2.0                 -2.0                 -6.0                 -3.0                
-2.0                 -2.0                 -2.0                 -6.0                 -3.0                
-1.0                 -2.0                 -2.0                 -6.0                 -3.0                
-1.0                 -2.0                 -2.0                 -6.0                 -3.0                
-3.0                 -2.0                 -0.0                 -6.0                 -3.0                
-2.0                 -2.0                 -4.0                 -12.0                -4.0                
-2.0                 -2.0                 -4.0                 -12.0                -4.0                
-2.0                 -5.0                 -1.0                 -12.0                -3.0                
-2.0                 -5.0                 -1.0                 -12.0                -3.0                
-2.0                 -4.0                 -1.0                 -9.0                 -2.0                
-2.0                 -2.0                 -1.0                 -9.0                 -2.0                
-2.0                 -2.0                 -1.0                 -9.0                 -2.0                
-2.0                 -3.0                 -3.0                 -8.0                 -2.0                
-2.0                 -3.0                 -4.0                 -5.0                 -2.0                
-2.0                 -2.0                 -5.0                 -5.0                 -2.0                
-4.0                 -2.0                 -5.0                 -3.0                 -2.0                
-4.0                 -2.0                 -5.0                 -1.0                 -2.0                
-3.0                 -2.0                 -5.0                 -1.0                 -2.0                
-2.0                 -2.0                 -5.0                 -1.0                 -4.0                
-4.0                 -2.0                 -5.0                 -1.0                 -3.0                
-1.0                 -1.0                 -4.0                 -7.0                 -0.0                
-2.0                 -1.0                 -4.0                 -6.0                 -3.0                
-2.0                 -3.0                 -4.0                 -6.0                 -4.0                
-2.0                 -3.0                 -4.0                 -6.0                 -3.0                
-2.0                 -3.0                 -4.0                 -6.0                 -2.0                
-2.0                 -3.0                 -4.0                 -6.0                 -2.0                
-2.0                 -2.0                 -5.0                 -6.0                 -2.0                
-2.0                 -2.0                 -5.0                 -6.0                 -3.0                
